author,title,text
Дарина Никонова (Сычан),Жизнь не перестает...,"Вот - одуванчик. Подорожник - вот.
На них плиту бетонную кладет,
Чтоб извести их точно и навек,
Создание, чье имя - человек.
Вот одуванчик. Подорожник - вот.
Вершок погиб, а корешок живет.
Он под плитой уже который год.
Но ищет выход. Вглубь и вширь растет."
Дарина Никонова (Сычан),"Вот одуванчик, подорожник - вот.","Вот одуванчик, подорожник - вот.
Сквозь трещины в бетоне прорастет
Листок целебный, венчик золотой.
Они живут. И живы мы с тобой."
Дарина Никонова (Сычан),Когда закончится безумие и мы,"Когда закончится безумие и мы
Как из болезни, выйдем из войны,
Она еще нам долго будет сниться.

Мы будем просыпаться на заре
И тени на паркете, на ковре,
На нас уставят сумрачные лица.

Мы будем в них смотреть
И видеть смерть.
Не спрятаться, не отвернуться, не закрыться.
Мы будем звать на помощь и потеть.
И плакать, и беспомощно хотеть,
Чтоб это все скорей смогло забыться.
И как-то ночью подойдет к нам тень,
Раскинув пасмурные руки, словно крылья.
...И вдруг обнимет нас.
И станет день.
И станет Свет.
И станет Тьма бессильна.
Тогда закончится безумие
И мы как из болезни, выйдем из войны."
Джамиль Нилов,"Мой коллега, тучный мужчина лет пятидесяти, каждый день на обеде включает футбол на планшете.","Мой коллега, тучный мужчина лет пятидесяти, каждый день на обеде включает футбол на планшете.
Он не использует гарнитуру и на фоне ревущей толпы в один голос кричит с комментатором:

Гол!
Го-о-ол!
Го-о-о-о-ол!
Так, что выплевывает кусочки котлеты на стол.
Стол за собой он, кстати, не протирает.
Его не смущает, что в одной команде только защитники, в другой нападающие.
Его не смущает, что у вратаря соперника связаны руки за спиной.
Его не смущает, что вратарь мертв, как и все игроки.
Каждый день он кричит: 5:0
Каждый день он кричит: 10:0
Каждый день он кричит: 410:0
Котлетных плевков все больше, ими усеян весь стол.
Он давится и громко кашляет.
Но не в силах нажать на паузу и увидеть, что вместо мяча через поле летит голова его сына."
Алексей Олейников,Держи ум свой в аде и не отчаивайся,"Держи ум свой в аде и не отчаивайся
Держи ум свой в аде и не отчаивайся
Держи ум свой в аде и не отчаивайся
И тебе не придется раскаиваться
Я держу ум в аде и не отчаиваюсь
Мы держим ум свой в аде и не отчаиваемся
Они держат свой ум в аде и не отчаиваются
И похоже, нам это нравится"
Алексей Олейников,В шкафу пылился старый френч,"В шкафу пылился старый френч
Немодного покроя
И вот в кармане у него
Вдруг завелось живое
Из перхоти и табака
Чернил и мочевины
Вдруг зародилася она
О моль герцеговины!
Ах этот френч, военный френч
Он повидал немало
В один рукав лилось вино
В другом костей навалом
И вот, бока свои раздув
И крыльями махая
Летала моль и все жрала
Жрала, не уставая
И шерсть, и хлопок, тюль и газ
и нефть, и полимеры
Жрала леса, жрала поля
Сжирала все без меры
Жрала и детей, и стариков,
И стыд, и честь, и разум
Пока не хлопнули ее
Одним ударом, сразу"
Алексей Олейников,Бог очень слаб.,"Бог очень слаб.
Он вовсе не всемогущ.
Раньше он был таким, пылал среди райских кущ.
Но теперь он слабее
в семь миллиардов раз.
С каждым рождением Бог
растворяется в нас.
И каждый раз, когда
человека убивают
В нем умирает бог
Понимаете, умирает?
Бог есть любовь
живущих к живым.
Цветам, животным, птицам.
Бог есть некий дым
поровну распределенный
между всеми людьми.
Если спросите, где он

- он с теми, кто гоним.

Кто, задыхаясь от астмы
под бомбами сжался в углу.
Кто обнимает ребенка, свою покидая страну.
Со старушкой, которую в тачке спасают от братской любви.
С ребенком, который плачет, вымазанный в крови.

А когда вы убьете бога каждую его частицу.
Поднимется к небу дьявол и даст вам причаститься.
Здравствуй, здравствуй хозяин, скажете вы, ликуя
И он вам свое протянет
копыто для поцелуя."
Алексей Олейников,В моем кармане значок Украины,"В моем кармане значок Украины
Он колет сквозь ткань в районе сердца
В моем кармане значок Украины
И мне никуда от него не деться

Пью утром кофе с Украиной
И сказки читаю на ночь детям
И эти ночи такие длинные
Таких не бывало еще на свете

И в каждом куске черного хлеба
И в каждом глотке воды и чая
Я вижу, как режут ракеты небо
Как чей-то дом уже догорает

Со мною едет Украина
В метро, качаясь полусонно
И тихим вечером Украина
Идет кормить синиц с балкона

И дует ветер с Москвы и Пскова
Гудит у пушек в хищных жерлах
Я сыплю крошки снова и снова
Синицы поют, что ще не вмерла"
Алексей Олейников,Многие украинцы ненавидят всех россиян и желают им смерти и горя.,"Многие украинцы ненавидят всех россиян и желают им смерти и горя.
И болезни.
И мучительной жизни их детям.
Нищеты, распада страны, пожизненного унижения.
И еще смерти, вдогонку."
Алексей Олейников,"А у моего младшего сына теплая ладошка, он уверен, что Украина победит и он боится засыпать в темноте.","А у моего младшего сына теплая ладошка, он уверен, что Украина победит и он боится засыпать в темноте.
Многие украинские дети боятся намного больше.
Некоторые из них уже никогда не проснутся.
Некоторые из них до конца жизни останутся инвалидами."
Алексей Олейников,Прогрессивные и добрые люди всего мира шлют в Фейсбуке проклятия всем людям с российскими паспортами.,"Прогрессивные и добрые люди всего мира шлют в Фейсбуке проклятия всем людям с российскими паспортами.
Будете вы прокляты, вы породили Путина, пишут они.
Будьте вы прокляты, вы поддержали войну
Будьте вы прокляты, вы не вышли протестовать и не сожгли Кремль."
Алексей Олейников,Ты россиянин и ты виновен.,"Ты россиянин и ты виновен.
Ты русский и ты дважды виновен.
Ты москвич и ты виновен трижды.
Ты мужчина, и ты вообще виновен, но это уже вишенка на торте твоей вины.
Ну и что, что не выбирал, не голосовал, протестовал, ты здесь, передо мной в интернете щас ответишь за все."
Алексей Олейников,Российские солдаты убивают украинцев.,"Российские солдаты убивают украинцев.
Украинцы убивают российских солдат.
Некоторые из их жен и матерей не понимают, за что их убили.
Но соглашаются, что начальству виднее и воевать надо дальше, чтоб не зря."
Алексей Олейников,"Тех. кто не соглашается, не так слышно.","Тех. кто не соглашается, не так слышно.
Зеленые ленточки не остановят пули.
Я чищу зубы и смотрю в глаза убийцы.
Но я никого не убивал
Коты топочут, как стадо слонов.
Завтра опять будут бомбить Мариуполь."
Алексей Олейников,подуй на фашизм,"подуй на фашизм
и он пройдет
уже не болит
уже не жжет
подуй на людей
они уйдут
как пепел, как тень,
уже не тут
подуй на страну
она горит
свечой на ветру
дрожит, дрожит
подуй на глаза
на губы, на
детские пальцы
и имена
подуй на траву
на первый лист
на белый цвет
и птичий свист
подуй на собак
и на котов
подуй на себя
и будь готов"
Алексей Олейников,"Забирай, Россия, своих сыновей","Забирай, Россия, своих сыновей
На убой их послали без затей
На убой послали и они пошли
Леонид, Иван, Айрат, Али

Забирай, Россия, своих сыновей
Веет ветер черный с седых полей
Где пшеница и рожь должны расти
Пацаны лежат, им нет двадцати

Забирай Россия, своих сыновей
Обгоревших, страшных, смолы черней
Кто из них «за родину» кричал, когда бился лбом в горячий металл?

Забирай Россия, своих сыновей
Вот они - Равиль, Рустам, Андрей
Посмотри, лежат, колени поджав
Они умерли, чтобы Путин был прав

Они умерли, чтобы триколор
Над Крещатиком бился, рвал простор
Они умерли не за грош-пятак
Они умерли даром, просто так

Забирай Россия, своих сыновей
Свою землю их телами засей
Пусть из них не зубы, а васильки
Прорастут весной у реки

Забирай Россия, своих сыновей
Позабытых ненужных больных детей
От тайги до самых британских морей
Этой армии не было подлей"
Алексей Олейников,Говорю на zlanguage давит кадык,"Говорю на zlanguage давит кадык
распирает горло
с непривык
непривит я к корню
чужд мораль
не пойму никак -
апрель, февраль?
все слепилось вместе
затекло в глаза
хищный клекот, зуд
суетливых zzzza
постановы, вбросы, живой щит
за ушами хрящик аж трещит
как на вкус, наверно, речь сладка
посмотрите, у трупа
шевелит рука
приглашаем на фабрику гнилых слов
на отливку звонких чугунных лбов
если скажет родина будь готов
если скажет родина жги котов
если скажет родина бей кротов
если скажет родина хором ртов
упадет мне в руки, коряв и дик
мой родной окровавленный злозык"
Алексей Олейников,К субботе,"Благодатный огонь
заготовленный в небесах
крутился в контуре накопителя.
Ангел сидел на часах
смотрел, как движется
обратный отчет.
Еще немного и пламя
к земле потечет.
Ангел вбивает координаты -
Кувуклия, Господень Гроб.
Но тут же стирает адрес,
вводит несколько строк,
не предусмотренных протоколом,
не разрешенных свыше.
Ангел повышает давление,
и видит - огонь дышит.
Глядит на него синеглазо
и тянется руками.
Прозрачное пламя сжато
до алмазной грани.
Ангел снимает пломбы.
Пламени благое слово
падает в катакомбы
под Ново-Огарево."
Алексей Олейников,К Пасхе наши войска заняли оставленный ад.,"К Пасхе наши войска заняли оставленный ад.
Город Дит дымился, разбит, раздавлен, распят на гаубице корчился какой-то слепой бес.
Черту на лбу начертили, конечно, Христос Воскрес.

Воинство наше не щадит бесовские дома.
Камень, железо, бетон, кирпич, смола перемешались, сместились границы тел, смысл этого места утрачен, дух его отлетел.

Вырванные хребты домов, нагое бетонное ню,
город похож на каменную кашу, глиняную квашню.
Чудом уцелевший смеситель висит на стене.
Кто умывает руки на этой войне?

Райское войско катит по пыльным дорогам ада
наш механик грызет плитку чертова шоколада...
...помню, вошли в пригород, встали в вишневом саду
знаешь, они здесь неплохо устроились, в этом аду

Сладко спалось, им, бесам,
на белых-то простынях.
Сладко жилось проклятым,
не помнившим божий страх.

Всем, позабывшим про сильную руку Отца
мы даровали огонь и жаркую плоть свинца.

В детском саду Пеклышко нет ни единого стеклышка.
От пекарни Геенна остались одни только стены.
А в салоне Лилит одна чертовка лежит.
Кажется, будто спит.
И у нее ничего, совсем ничего не болит."
Алексей Олейников,"Мы заходили в дворы и стреляли собак, вскрывали подвалы, выгоняли мирняк.","Мы заходили в дворы и стреляли собак, вскрывали подвалы, выгоняли мирняк.
Женщин, детей, стариков, всех этих чертяк.
И объясняли, что мы же не просто так.

Что наша весть благая, что мы принесли свет.
Смерть отступает, ей места здесь больше нет.
Смерть, скуля, заползает в свою нору.
Мы у нее выиграли эту игру.

Дьявол молчит, когда говорят райские пушки...
Плакал бесенок маленький, прижимая игрушку,
плакал, слеза текла, обжигая щеку.
Потерпи, мы научим ангельскому языку.
Мы объясним, кого и как надо любить.
Вечером начал горящий дождь моросить.
Танки пахтали жирный тугой чертозем.
Маршем мы шли на соединенье с Христом.
А рожь пылала вокруг негасимым огнем."
Сергей Плотов,"Помню, с утра была овсянка. И кофеек.","Помню, с утра была овсянка. И кофеек.
Была сигаретка, прогулка с собакой была.
Заплатил за квартиру. После обеда прилег.
Потом решал вопросы, делал дела.
Потом планировал отпуск - море и кайф.
Говорил с заказчиком - определились с ценой.
Начал рассказ. Еще махнул кофейка.
Договорился с другом встретиться в выходной.
Перед сном смотрел на улицу из окна
И юбилейное обдумывал торжество.
Что еще?..
Помню - завтра была война.
А послезавтра не было ничего."
Сергей Плотов,Горизонт закрывает дым и просвета нет.,"Горизонт закрывает дым и просвета нет.
В партитуре беды не предусмотрена кода.
Грустный Бродский пишет письмо генералу Z,
Но генерал не читает писем врагов народа.
Генерал водит пальцем по пеплу крапленых карт.
Он врос в свою ставку, будто бы в грядку овощ.
Два последних союзника жизни - инсульт и инфаркт -
Увы, не спешат пока приходить на помощь.
Генерал уверен - ему помогает Марс.
Полки маршируют, приказов не понимая.
И бесконечно тянется месяц март,
Не даря надежды, но и не отнимая."
Сергей Плотов,Был Андрюха бухнуть не дурак,"Был Андрюха бухнуть не дурак,
Спорил с тещей, болел за «Спартак»
И заначку имел от жены...
Это было еще до войны."
Сергей Плотов,Таня сбросить мечтала кило,"Таня сбросить мечтала кило,
Чтобы к лету влезать в то, что шло,
Но срывалась и ела блины...
Это было еще до войны."
Сергей Плотов,Льву Семенычу семьдесят пять,"Льву Семенычу семьдесят пять.
В десять вечера брел он в кровать
И смотрел неприличные сны...
Это было еще до войны."
Сергей Плотов,Глеб исследовал фазы луны,"Глеб исследовал фазы луны.
Кот дурел с приближеньем весны.
Оле нравились все пацаны.
Бомж Василий лежал у стены.
Крики чаек и шелест волны,
Набегающей на валуны...
Звуки лопнувшей где-то струны...
Много было всего до войны."
Сергей Плотов,"А он такой: «Там это... ждут пацаны». А она такая: «Ну, если ждут, то беги». А он такой: «Увидимся после войны?» А она такая: «Ага. Себя береги».","А он такой: «Там это... ждут пацаны». А она такая: «Ну, если ждут, то беги».
А он такой: «Увидимся после войны?» А она такая: «Ага. Себя береги».

А он такой: «Я постараюсь, мась». А она такая: «Хотя бы ради меня».
А он такой: «Позвоню, если будет связь». А она такая: «Пусть кончится эта фигня».

А он такой: «Ну чо, типа, будешь ждать?» А она такая: «Куда тебя черт несет?»
А он такой: «Да ладно, прорвемся, блядь...»
Но она-то сердцем чувствует - вот и все..."
Сергей Плотов,"Слушай, барак","Слушай, барак,
Новый великий указ:
Здесь не бардак,
Здесь спец-порядок у нас.

Пусть над золой
Ворон встает на крыло -
Это не зло.
Это у нас спец-добро.

Хныкать не сметь!
Что б ни случилось - держись!
Это не смерть.
Это, товарищ, спец-жизнь."
Сергей Плотов,А чем завершается Родина?..,"А чем завершается Родина?.. Не рамкой в аэропорту,
А хором придурков юродивых,
Истошно орущих: «Ату!».

А может она завершается
Усердным трудом стукачей,
Строчащих доносы на улицах,
Что названы в честь палачей.

Так чем завершается Родина?..
Привычным бесстыдным враньем,
Разбойничьей песней застольною,
Которую с детства поем.

А может она завершается
Сознаньем, что ты - имярек
И время стоит - руки за спину
Шаг влево, шаг вправо - побег.

Вот чем завершается Родина
Презреньем холопов к тому,
Кто выйти из строя осмелился,
Что их неподвластно уму.

А также она завершается
Тем страхом, что держит в тисках,
Тиранов тяжелою поступью
И кровью на их сапогах...
Вот так завершается Родина..."
Сергей Плотов,"Что ответим мы детям, Если спросят они","Что ответим мы детям, Если спросят они
Про безумные эти,
Окаянные дни?

Кинохроники кадры
Перед фильмом журнал.
Не смотрели бы, кабы
Не открытый финал.

Подтянувши брючата,
Оттопырив зады,
Маршируют брусчаткой
Мародеров ряды.

Марш все длится и длится...
И вокруг по весне
Все бессмысленней лица,
А кольцо все тесней.

Благо, песни задорны.
Благо, мысли просты...
Города, дом за домом,
Остаются пусты.

Надпись: «Jedem das Seine»
Так и рвется туда,
Где «не все однозначно».
Все. Для всех. Навсегда."
Сергей Плотов,"Вот дом, Который разрушил Джек.","Вот дом, Который разрушил Джек.
А это те из жильцов, что остались,
Которые в темном подвале спасались
В доме, Который разрушил Джек.
А это веселая птица-синица,
Которая больше не веселится.
В доме, Который разрушил Джек.
Вот кот, Который пугается взрывов и плачет,
И не понимает, что все это значит,
В доме, Который разрушил Джек.
Вот пес без хвоста,
Без глаз, головы, живота и хребта.
Возможно, в раю он увидит Христа
В доме, Который разрушил Джек."
Сергей Плотов,А это корова безрогая,"А это корова безрогая,
Мычит и мычит, горемыка убогая.
И каплями кровь с молоком на дорогу
К дому,
Который разрушил Джек."
Сергей Плотов,"А это старушка, седая и строгая","А это старушка, седая и строгая,
Старушка не видит корову безрогую,
Не видит убитого пса без хвоста,
Не видит орущего дико кота,
Не видит умолкшую птицу синицу,
Не видит того, что в подвале творится
В доме,
Который разрушил Джек.

Она как-то криво припала к крыльцу.
И муха ползет у нее по лицу."
Сергей Плотов,"Ах ты, девочка чумазая","Ах ты, девочка чумазая,
Где ж ты руки так измазала?
Синенькая юбочка,
Белая коса,
Нижняя оборочка
Красным полоса.
Глупо ухмыляешься
Черепом без губ.
Низко наклоняешься,
Прибирая труп.
Да очнись же, вымой тело.
Нет войне. Займись любовью.
Белый-белый, синий, белый.
Небо. Снег. И капли крови."
Мария Самохина,"Живи, как жила, - стучись в закрытые двери,","Живи, как жила, - стучись в закрытые двери,
Зови, как звала, - вдруг откроют, впустят, поверят?
Что учить твоей дочери - молитвы или «ити, ни, сан»?
Три- или биколор - каждый решает сам.

Делай, как делала, - и все равно будет мало.
Все, во что верила, - война пришла и сломала.
Рыдай, как рыдала, - все плачут на пепелищах,
Даже мертвые не молчат - если их отыщут.

Пиши, как писала, - стихи с веселым надрывом.
Тем, кто читает, - неважно, что некрасиво.
Пусть дети видят, как ты живешь и веришь...
Дай им, что сможешь. Все равно потом пожалеешь. 06.04"
Мария Самохина,"Мам, дети уснули - да, долго не засыпали.","Мам, дети уснули - да, долго не засыпали.
Спят и большая, и маленькая, и ты от компа оторвись. Да я тебе говорю, мы им в пять глоток мурчали!
Мам, третий час ночи, давай уже в душ и ложись.

Мам, ты, главное, помни, мы тут, мы рядом, мы близко.
Ну хочешь, мы все уроним, а ты нам дашь нагоняй? Зато отвлечешься...
Миски? Мам, опять ты про миски!.. Ну ладно, если тебе так легче, то наполняй.

Мам, посмотри - живот. Его можно гладить.
Можно почесывать, а можно в него порыдать...
Ну что ж поделать, нам с этой войной не сладить,
Мы уж как можем... Давай уже ляжем поспать?

Так, мы ее теряем... Рыжий, греми посудой!
Серый, топчи подушку, черная - помогай!
Черно-белый, мурчи и бодайся, я тоже буду!
Мам, выключай все нахрен, я сказала, давай!

Мам, от твоих терзаний нигде никому не легче.
Глянь лучше в окно - там луна, серебряный мяч...
Кончится ночь, будет утро, и день, и вечер...
Мам, вот живот. Уткнись - и поплачь, поплачь..."
Мария Самохина,"Господи, как мы Тебя, наверное, заколебали!","Господи, как мы Тебя, наверное, заколебали!
Каждый Твой день - напали-убили-отняли...
Как Ты нас терпишь еще, Господи ты мой Боже?
Как же Тебя от Твоих детей не корежит?"
Мария Самохина,"Господи, Господи, нам же не измениться!","Господи, Господи, нам же не измениться!
Нам даже кровью Твоей никогда уже не отмыться...
Мы ежегодно празднуем Рождество и Пасху Господню,
А в промежутках, Господи... что мы творим сегодня!"
Мария Самохина,"Господи, Ты дал нам право самим выбирать себе долю","Господи, Ты дал нам право самим выбирать себе долю
Мучиться или радоваться, воля или неволя...
Кто-то воспользуется, кто-то - нет, не сумеет.
А кто-то решит, что в Твоих глазах он - равнее..."
Мария Самохина,"Господи, мы пребываем в якобы Твоем страхе","Господи, мы пребываем в якобы Твоем страхе
Этому очень способствуют земные тюрьмы и плахи.
И казалось бы, Господи, - не согреши, и воздастся!
Однако ж грешим, как можем, и продолжаем бояться."
Мария Самохина,"Господи, может, хватит?","Господи, может, хватит?
Явись уже и наваляй нам!
Нас рассади по углам - и открой Свой замысел тайный!
Тебя уже распинали, вечности Ты не лишишься...
Но иногда мне кажется, что Ты нас тоже боишься."
Светлана Севрикова,Где февраль называют лютым,"Где февраль называют лютым,
Потому что он вправду лют,
В эти дни зацветает лютик.
(Я, наверное, однолюб)

Как иголку влечет магнитик,
Лютик - нервов щекочет сталь:
...Там апрель называют - квитнем!
Март - березнем, и травнем - май...
Лютый, березэнь, квитэнь, травэнь...
Год - две тыщи двадцать второй.
Что ж ты делаешь, сверхдержава,
С бедным лютиком и со мной?!"
Светлана Севрикова,"Адольф - пейзажист, рисующий мир акварелью.","Адольф - пейзажист, рисующий мир акварелью.
Иосиф - поэт, рифмует весну и луну.
Терзает сосед с ревущей за стенкою дрелью.
Давайте его призовем соблюдать тишину.
Разбудит детей, уснувших в кроватках и люльках!
Уставших от наших нотаций, советов и каш.
Иосиф - легко срифмует сосульку и пульку.
Адольф без проблем на палитре смешает гуашь.
Вовсю вдохновясь (все выше, и выше, и выше),
Малюет Адольф свои сумасшедшие сны.
И Йося стихи такие хорошие пишет!
И только сосед раздражает и хочет войны.
Но вдруг на ветру полотна знамен встрепенутся.
Работай, сосед. Наши дети уже не проснутся."
Светлана Севрикова,Вот и мы под прицелом вечности.,"Вот и мы под прицелом вечности.
Скоро бездна прошепчет: Пли!
Мы - свидетели? Нет! Ответчики.
Допустили. Не отвели.
Слепли. Глохли. Молчали в тряпочку.
Жали грязных ладоней липь.
Сын, целованный мамой в пяточку!
Страшно думать, во что ты влип!
В кирзачовых солдатских валенках, Гимнастерочке полевой...
Милый, маленький мальчик маменькин!
Умоляю: вернись домой!
Здесь качели, турник, песочница,
Сладкий воздух и блажь весны.
А война никогда не кончится...
Впрочем, нет никакой войны!
Ни войны... Ни стыда... Ни совести...
(Дай мне силушки, Божья мать,
Ртом зашитым, осипшим голосом,
Брёх собачий переорать!)"
Светлана Севрикова,В Zловещем шорохе разет,"В Zловещем шорохе разет
Опять - ни слова о войне.
А наши батальоны «Z»
Шагают по чужой земле,
И оzаряют небеса
Дрожащим сполохом ракет,
Не глядя правнукам в глаза."
Светлана Севрикова,Спасибодедузапобед...,"Спасибодедузапобед...
Опять ни слова про войну.
Не «Нет войне!», а «нетвойны».
Ждала Украина весну,
А вместо марта - входим Мы!
Несем надежду и добро...
И где вы были восемь лет?!
Коты и дети спят в метро.
Спасибодедузапобед...
Текут ручьи, летят грачи,
Подходит время посевной!
Из автоzаков - москвичи
Зовут соколиков домой.
Ушел - восторженный как слон,
Вернется горестен и сед.
Спасибодедузапобед..."
Светлана Севрикова,Мне говорить с тобою не о чем.,"Мне говорить с тобою не о чем.
Кругом ГУЛАГ, а Крым не наш.
Все остальное - это мелочи.
Мечты, иллюзии, мираж.
Не те дары у бога клянчили,
Молясь святым навеселе.
Лежат и смотрят в небо мальчики
Не на родной своей земле.

Вдали от очага и пристани,
Зайдя за самый света край,
Лежат и смотрят в небо пристально,
В котором им обещан рай.

Мы рассказать им не изволили,
Что бога нет и смысла нет
Бросаться из огня да в полымя,
И умирать в расцвете лет.

Что жизнь - свята, а смерть не лечится.
И кровь людская - не вода.
Лежат и смотрят в небо вечное,
Как вечная твоя беда,
Многострадальное Отечество,
Особый путь, жестокий бой...
Тела и судьбы покалечены...
А Крым не твой, не твой, не твой."
Светлана Севрикова,Равноденствие! Значит скоро,"Равноденствие! Значит скоро
Станет зелено и бело.
Даже серый российский город
И украинское село
Запестрят суетой проталин,
Частоколом дорожных шпал.
Каин, Каин, где брат твой,
Авель?
На которого ты напал?!

И потянутся вереницы
Утомленных войной колонн.
Колокольчики медуницы,
Молочай, лебеда, паслен...
Степь, дубрава, осинник, рамень...
Мальва, примула, зверобой...
Каин, Каин, где брат твой,
Авель?!
Отовсюду наперебой..."
Светлана Севрикова,"Реветь тебе, заламывая руки","Реветь тебе, заламывая руки,
За смертный грех сторицею платя,
Кормилица, обрекшая на муки
Неправдой опоенное дитя...

Гореть в аду, кровавыми слезами
Гасить огонь под чертовым котлом...
Когда внесет за пазухою камень
Твой блудный сын в его предавший дом.

Ни жив, ни мертв. Убивший и убитый.
Войдет и молча встанет над душой.
Все позади. Но вы еще не квиты.
И приговор суда не оглашен.

Моя любовь что крохотная щепка,
Но может быть, она тебя спасет,
Когда солдат, как ветреная девка,
Сюда войну в подоле принесет."
Наталия Сивохина,"Вы можете думать, что заткнули нам рот.","Вы можете думать, что заткнули нам рот.
Что означает голос, кто он такой - народ?
Хлюпики, необученные воевать
Не то что ваши убийцы. Ать, два, ать.
Они овладели искусством этим вполне.
В цель без промаха бьющие, по горло в войне.
Хлоп по детской коляске, смотри и учись, солдат.
Хлоп по каждому дому, умноженное стократ.
Даже если дерьмо назвать миндалем,
Легче ли в нем закусывать кровью, пеплом, углем?
Спецоперация смерти, глядите, бывший студент,
Менеджер, продавщица, мальчик с охапкой лент:
Знаете, в чем ужас этой войны?
Потом они всем расскажут - это делали мы.
Реально ли пешеходу остановить товарняк?
Милая Анна Каренина, путеводный ты знак.
На льду, на водосточной трубе, на стене:
Мы оставляем последнее: нет войне!"
Наталия Сивохина,"Горе - она рыдает, - над нами горе","Горе - она рыдает, - над нами горе,
Смерть наступает и на земле и в море.
Смерть от снаряда, смерть без кусочка хлеба,
Дом разорен, в дыму колесница Феба."
Наталия Сивохина,Ей отвечают - копья быстры как ветер,"Ей отвечают - копья быстры как ветер.
Бабонька, только битвы планету вертят.
Ты бы, овца, домой возвращалась к мужу,
Шить и растить детишек, готовить ужин."
Наталия Сивохина,"Только зачем я вижу, как пали стены","Только зачем я вижу, как пали стены,
Что тебе, о Парис, до чужой Елены?
Что мне, жене, до вашей проклятой брани?
Коршуны там, над пашнями, утром ранним."
Наталия Сивохина,"Хлещет война с экрана, живые раны","Хлещет война с экрана, живые раны,
Видишь, войска тирана идут в туманы?
Это лепешка с примесью кориандра.
Это вино - напейся теперь, Кассандра."
Наталия Сивохина,"Солнце снега растопит, в огонь бросая","Солнце снега растопит, в огонь бросая.
Каждое время родит своего героя.
Девочка сумасшедшая и босая,
Что же ты плачешь на улицах своей Трои?"
Наталия Сивохина,Колдунья выходит в полночь к развилке лесных дорог,"Колдунья выходит в полночь к развилке лесных дорог.
На месте убитых полчищ затеплится костерок.
В густое прошепчет варево ее побелевший рот
Проклятие государево, молитву наоборот:
«Бездонна черная яма - оплавленные края:
От ненависти и срама да сгинет душа твоя.
Ни дома, ни на привале над пропастью голубой,
Чтоб спать они не давали - загубленные тобой».
Луна поплывет над веткой и снова уйдет во мглу.
Но ведьма отыщет щепку и бросит, воткнув иглу.
Прольет свое зелье наземь, посмотрит из-под руки:
Плывут по набухшей грязи болотные огоньки.

А царь, просыпаясь с криком, все ждет своих палачей,
Но колокол безъязыкий и город давно ничей.
И поле не плодородит, чернея от воронья.
И мертвые скулы сводит от ужаса бытия."
