author,title,text
Константин Рубахин,Время в районе ноля,"Время в районе ноля
Наша кровь идет путем русского военного корабля
эрекция как побочка страха за свое я эякуляция как его точка

матка - чужая земля
лучшее место, где не найдет семья, не обидят друзья
сойдет ипотека на полевые цветочки"
Константин Рубахин,мы не идем за каким-то руном,"мы не идем за каким-то руном
может, немного за рублем
может, какой типа клад найдем
не ходить же всю жизнь по грибочки

мы не к чему-то бежим, а от суриком крашенных ржавых деда
еще ворот зеленой марки под ровной укладкой шпрот
рядом храпящей бочки

нам не важно - что окажется в новостях
когда нас муравьями снесут в горстях
что хорошего нам в чужих горестях
какие найдем подарочки

мы хотим сбежать от всего чем обязан живущий оседло
и чтоб там немного хоть повезло
уйти за колючку

чтобы снова начать с нуля, земли чтоб в нее залезть,
растворясь в пыли и чтоб вылезти снова пожить вдали
сменить оболочку"
Наталия Сивохина,Ехала машина с главными злодеями,"Ехала машина с главными злодеями.
Везла литературу с новыми идеями.
Внутрь сели граждане с глазами завидущими
С целью укокошить главного ведущего.
Но по показаниям скрытого свидетеля,"
Наталия Сивохина,"Всю Москву объехав, никого не встретили.","Всю Москву объехав, никого не встретили.
И домой вернулись, почесав затылки,
Намешали разного в тёмные бутылки.
Вылили в стаканчики, сала понарезали.
Тут же автоматчики ворвались с обрезами.
— Ты читал Сорокина?

- Я? Когда? Ещё чего?
— Щас впаяем срок ему.
Дальше неразборчиво."
Наталия Сивохина,"Вова, Володимир, где же ты теперь?","Вова, Володимир, где же ты теперь?
Жаль, тебя не примет летом Куршавель.
Вилла опустела, холодом дыша.
И вот-вот из тела вылетит душа.

Как стоял он, на уши вешая лапшу...
Ты не пересказывай, я тебя прошу.
Тысяча патронов и один наган,
Вёз для шоумена главный хулиган.
Но замолкли сказки, правдой подавясь,
Пашешь как савраска, а стабильность хрясь...

Модные прикиды, китель с галифе,
Тайные обиды, лучшие кафе...
Задрожали губы, ноут полинял,
Ты на что нас, глупый Вова, променял?
Гаснет телевизор, засыпает танк,
Закрывают визу, уезжает банк.
Не чека в кармане - чеки в кошельке,
Где же мани, мани? Хоть топись в реке.

С силою нездешнею, от тоски дрожа,
К банку зарубежному Вова побежал.
Задыхаясь, молится, удался бы блеф,
Завтра банк закроется навсегда в эр эф.
Отстоял он очередь длинную, как смерть,
Втиснулся меж прочими - нечего жалеть,
Чертыхаясь, вытянул номер свой шальной,
Смотрит - у кассира нынче выходной."
Николай Караев,НА НЕЗАВИСИМОСТЬ УКРАИНЫ 2022.0,"Иосиф свет Александрович, как спится на Сан-Микеле под вой сирен Украины? В червоно-чорнім апреле не проникает сквозь глину в глотке кошмар ползучий костей посмертного горя с привкусом пепла Бучи?

Имперских штандартов гниль дошла до чужих провинций, вкатилась на танке Емелей, нищим наследным принцем Уфы, Костромы, Воронежа, рубцовско-русского мира, строчек из Александра, сверхсортира от Владимира

и ваших анжамбеманов, пауков восьмистопных: ямба лимбическое обаянье как бубонная в сердце блямба. Думали вы, растворяясь прахом в венецианской тине, застать славу-шалаву жрущей плоть на этой картине?

Коли б дожили, не приведи, до восьмидесяти и с гаком, были бы мечены с вечно юной Юнной зияющим знаком; и, вкушая родную брюкву из императорских рук, вы послали б кесаря двадцать четвертого на три буквы?

Легли б на четыре кости, не меняя надменной мины, ибо важнейшее из искусств есть зависимость Украины? Как оно, дольче, в загробье чуять в крови колосья, которыми бродское слово взяло и, сука, отозвалося?"
Николай Караев,"Помните сладость плевка «хохлы» в устах космополита в сталинском смысле, зарифмовавшего деловито «хлеба» с «не треба» и измерившего в народах любовь и обиду на вавилонских поганых водах?","Помните сладость плевка «хохлы» в устах космополита в сталинском смысле, зарифмовавшего деловито «хлеба» с «не треба» и измерившего в народах любовь и обиду на вавилонских поганых водах?

Как там слеза из глазницы, вся непрошеная, течет ли, отмывает на гноевище вилки, стиралки, кресты да четки? Отдохнул ли ваш русский глаз, вполне ли свыкся с мертвым военным кораблем в нижнем теченье Стикса?

Или, может, зря ковыряюсь, ритм не щадя, глаголом в вашем посмертии, омраченном бурым Кремля уколом? Всяк стихотворец, над которым ныне шумят дубравы, всё сказал, что хотел, и отсель навеки имеет право.

Ай, мексиканское танго, большая элегия Джону Донну, из упоения вами можно было составить колонну выше любых столпов, а сложилась судьба Донбасса, хрип убиенных и соловьиный звон про брехню Тараса.

С Богом, Иосиф Александрович, где бы вы, затухая духом, ни осознали, как вложились в мечту вертухая, где бы ни услыхали семь этих страшных громов и горнов, и в них не красоты стиля, а рубленый слог Нагорной."
Наталия Сивохина,"Вот армия Чингисхана, но лошади ни в какую","Вот армия Чингисхана, но лошади ни в какую
Им в городе этом странно, встают на дыбы, бунтуя.
Солдаты Наполеона оборваны и небриты.
Месье, где мои патроны? И дробно стучат копыта.
Ладони взметнулись к небу, едины, что твой хорал.
А что за крючок нелепый на знамени, генерал?

Последние вроде живы, но еле ползут по следу.
Что празднуем, а, служивый? Какую-то там победу.
И каждый как будто в дрёме, в какой-то больной истоме.
Но вспомнит ли кто о доме, шагая в такой колонне?
За нашу победу, братья - за это тепло сердец!
Распахивая объятья, фальшиво хрипит певец.

И выйдет из строя мёртвых какой-то потёртый китель:
Я каждой идущей роты учитель и победитель.
Орёл, что парит над нами, храни и мосты, и порты!
Так пусть же взмётнётся пламя и ах... призовёт Четвёртый.
Зашикали за спиною - уймите-ка старика.
Как быстро подходят двое, пихая его в бока.

И солнце косит багрово, скрываясь за облаками,
И каждое злое слово подхвачено дураками.
И пламя за ними тлеет, и страх на лице как маска,
И всякое знамя реет над шапкой, пилоткой, каской.
Планируется закончить парад в середине дня.
Для зрителей там и прочих у Вечного, бля, огня.

Откуда-то тянет дымом, потом налетает ветер,
И канут в него как в тину все те, кого нет на свете.
Уныло звучат куранты. Вот техники длинный ряд.
Растерянные курсанты с контрактниками стоят.
У них на пути суровы, на внуков плюют живых
Убийц из двадцать второго - солдаты сороковых."
Кирилл Широков,территорию боевых действий из нежного утреннего света,"территорию боевых действий из нежного утреннего света
к огням взрывов из ласковой апрельской тишины
к плачу и крику которые я не могу вообразить
или, если быть более точным, разобрать в своём воображении,
и не смогу услышать или, если быть более точным, нотировать.
может быть, после смерти получится,
если получится восполниться или, как говорят в народе, воскреснуть.
хорошо верить, надеяться, хорошо любить,
хорошо иметь возможность, хорошо дышать,
а лучше, лучше, лучше всего никогда не умирать"
Кирилл Широков,из нервного беспокойства суставов вперёд к ломкости,"из нервного беспокойства суставов вперёд к ломкости
из реальности вперёд обратно к реальности
из прошлого в будущее или, если быть более точным,
из времени во время, из воображаемых местностей,
иллюзорных университетов и виноградников,
- в полнозвучное никуда, в полудействительное ничто.
подруга говорит «всё перемешалось»
сел смотреть в воображаемую точку / точка больше не знак препинания |
/мужчины родившиеся в советском союзе сохраняют знаки препинания
синтаксические режимы правила поведения и речевые механизмы.
покопались в теории - работает, хорошо"
Кирилл Широков,"придумано, всё на своих местах.","придумано, всё на своих местах.

в воображаемой точке
испытываю лёгкую ностальгию
по координатам, не могу их
представить или,
если быть более точным,
поместить на карту воображения, поделиться с пассажирами автобуса, послать в квартиру к б-гу, в могилу к другу, в прозрачные пейзажи индисциплинарности к самому себе. сел смотреть на иллюзорную картину, которую не дописал воображаемый художник, скрываясь от пули, пряча дочь от разрывающегося снаряда, с ладонью в ладони подруги, - возможно, последнем событии потом ротко тициана дюбуффе недействительной фотографии неслучившегося убийства всего недействительного, всего непроисходящего, как вся наша жизнь, и лёгкость утра, и взрыв на центральной площади, и автоматическое сравнение, предоставляемое образованным разумом, и поиск нового языка описания /надо искать, надо найти. пятилетний план. всё идёт, всё летит, всё исчезает: сначала всё становится неразборчивым, потом ничто/ сел

медитировать, разглядывать остатки вдохов и выдохов. слушать о том, что тишины не существует или, как говорят в моём воображении,"
Кирилл Широков,"что тишина - это всё, что звучит вокруг.","что тишина - это всё, что звучит вокруг.
а вокруг - линии рассвета, весны, которой не удалось произойти, разметка могил, вин, инвестиций, методов, синтаксиса, карт языка и символов памяти, -
добротного инструментария для разработки хрупкости, которую не удалось расставить, для проведения времени, которое не удалось заметить, для активации свободы, которую не удалось совершить, но всё-впереди-всегда
эта песня называется «больше слов, меньше слёз», «тише вкуса, чище пыли», «реже смерти, чаще страха», «дольше длительности, скорее-бы-это-всё-закончилось», «ниже местности, очевиднее воображаемого»"
Аля Хайтлина,Ніколи знову.,"Ніколи знову.
Ніколи знову.
Будут дороги и лес сосновый,
С ветром под горку на самокате.

Никогда, хватит.
Никогда, хватит."
Аля Хайтлина,"Никогда снова, Никогда снова.","Никогда снова, Никогда снова.
Девочка бросит монетку с мола, Крошечный краб на камнях прибрежных,
Будет как прежде, лучше, чем прежде."
Аля Хайтлина,"Только nie wieder, только nie wieder,","Только nie wieder, только nie wieder,
Сложно дышать, а конец не виден.
Белые щёки, глаза пустые.
Пальчики крошечные остыли."
Аля Хайтлина,Never again. Третий месяц танки,"Never again. Третий месяц танки
Крошат дома, лошадей, полянки,
Руки, коленки, дворы, коляски,
Мчат поезда в оголтелой тряске,"
Аля Хайтлина,"Дети притихли к девятой неделе,","Дети притихли к девятой неделе,
Мамы и старшие поседели,
Губы разбитые шепчут слово:
Ніколи знову, Ніколи знову."
Аля Хайтлина,Счастье укрылось за спину горя.,"Счастье укрылось за спину горя.
Город разрушен, осталось море,
Солнце купается на закате,
Никогда, хватит. Никогда, хватит."
Аля Хайтлина,"Будет, как прежде, нет, будет лучше.","Будет, как прежде, нет, будет лучше.
В море монетку - на всякий случай.
Девочка утром на берег выйдет,
Never again. Ни за что. Nie wieder."
Юлий Гуголев,"На Крещатик, на Привоз ли... не мечтаю о таком, ни в окрестностях, ни возле, ни вполуха, ни глазком.","На Крещатик, на Привоз ли... не мечтаю о таком, ни в окрестностях, ни возле, ни вполуха, ни глазком.

Центр Менора, площадь Рынок, чох ли, сон ли, птичий грай, просто перечень картинок, так что вот и не мечтай.

Что-нибудь представь другое, чем-нибудь займись иным: над Москвою, над рекою стелется туман ли, дым...

Он ложится вкривь ли, вкось ли, намекая нам на то, что едва ли будет после всё, что не случилось до.

В этом дыме ли, тумане, в этой длящейся ночи ты нащупай, как в кармане, не пенсне или ключи,

а какую-нибудь малость, зубочистку, чох ли, сон... то, что в нас ещё осталось с тех не грянувших времён,

где в детальной прорисовке прочь из сердца гонит страх чей-то взгляд на остановке, чей-то оклик впопыхах..."
Евгений Вольперт,говорят «христос воскресе» так вот странно говорят говорят что был повешен или вроде был распят,"говорят «христос воскресе» так вот странно говорят говорят что был повешен или вроде был распят

говорят что будет дождик «тучи хмурят небосвод» раскрывает в нервной дрожи чёрный зонтик пешеход
«дождик лужицы наплакал» мамы детям говорят в Мариуполе собаки по обочинам горят"
Катя Капович,"Вот пуля пролетела и ага, а вот гранатой срезана нога, лежит солдат, а сверху облака к строке строка, к строке строка.","Вот пуля пролетела и ага, а вот гранатой срезана нога, лежит солдат, а сверху облака к строке строка, к строке строка.
Его рожала женщина на свет, его любила девятнадцать лет.
Она выходит, кутаясь в жакет, и знает сердцем, что его тут нет.
Пускай его схоронят у стены.
Возьмите автоматы, пацаны, скажите ей: «Перед лицом войны ты - наша мать, мы все твои сыны!»"
Герман Луколников,"Когда грохочут пушки, н-на, Не слышен голос Пушкина.","Когда грохочут пушки, н-на,
Не слышен голос Пушкина.
Чего он там лепечет?
Кого он, сука, лечит?"
Вера Павлова,"Единственный твой сынок, защитник, помощник, друг","Единственный твой сынок, защитник, помощник, друг
с вокзала придёт без ног,
обнимет тебя без рук,
наполнит стакан без дна,
без глаз оглядит подвал
и скажет: была война,
и я её проиграл."
Иван Стависский,САДЕМНЫХ НАСЛАЖДЕНИЙ,"Под зубчатыми стенами
Моль наморщила лобок
В речке плещется цунами
В печке ядерный грибок
Дети саван шьют на вырост
Небосвод годами пуст
Вирус выбежал на клирос"
Иван Стависский,И поёт сорокоуст,"И поёт сорокоуст
Судный день клонится к ночи
Лобный пень врачует плоть
В мыслях дождик многоточий
В сердце раненый Господь
Чье распятье в огороде
Ворожит стальных ворон
Чтоб зачумленной природе
Отдохнуть от похорон
Чтоб сожгла личинку волка
Беспробудная овца
Чтобы выпала иголка
Из пасхального яйца"
Татьяна Вольтская,Разговоры,"Он говорит - ты знаешь, у нас тут, по ходу, ад.
Она говорит - да что ты?
Он говорит - подряд Военных и мирных валим.
Она говорит - да ну!
Он говорит - по ходу зашли тут в хату одну,
Нашёл пять тысяч зелёных - а хата уже горит.
Она говорит - ни фига се, теперь закроем кредит.
Он говорит - расстреляли троих, завели в кусты.
Она говорит - не голодный? Хватает хоть вам еды?
Он - да нет, не особо.
Она - совсем отощал?
Насилуй там украинок, мне только не сообщай.
Первый — приём, ну, как там?
Второй — у меня тишина,
Дети шли по мосту.
- Второй - какого рожна?!

- Первый - наверно, в школу, несли в рюкзачках тетрадки.
- Второй - пожалел пока? Отработаешь на обратке.

Он говорит - алё, мы их ебашим, мам.
Она говорит - скорей всё разнесите в хлам.
Он говорит - прикинь, ебашим гражданских, чо.
Она говорит - ну, да, там у вас горячо.
Он говорит - лупили четверо суток по нам,
Прикинь, мы головы не поднимали, мам.
Она говорит - убитых много ли? - До фига,
От командира, мам, осталась одна нога.
Она говорит - когда вернёшься, назвали срок?
Он говорит - делили на пятерых паёк.
Взломали квартиру, мяса нажарили, сели есть.
Она говорит - а сколько не ели? - Да суток шесть.
Он говорит - в деревне все разбито, разнесено.
Она говорит - Россию ненавидят они давно.
Он говорит - машину вчера расстрелял, ну, да."
Татьяна Вольтская,А Колька - уже 200-й. Она говорит - беда.,"А Колька - уже 200-й. Она говорит - беда.
Он говорит - надоело, завтра пойду в отказ.
Она говорит - посадят, зачем ты позоришь нас?
Он говорит - Серёжка ранен, получит денег.
Вчера нас стыдил командир, сегодня стыдил священник:
Как детей воспитаешь, про родину и про честь.
Я спросил командира - он не знает, зачем мы здесь."
Ури Гершович,РУССКАЯ ЛЮБОвь,"Любовь капризна
Любовь требовательна
Любовь обидчива
Любовь мстительна
Она мстит тому, кто не замечает ее присутствия
Она мстит любому за свое отсутствие
Отсутствуя, она присутствует в виде воронки
Испаряясь, она выворачивает себя наизнанку
Ей хотелось бы быть рефлексивной
Но она сама в себе сомневается
Ей хотелось бы быть симметричной
Но она этого категорически не приемлет
Ей хотелось бы быть транзитивной
Но она не передается
Следовательно, любовь не является отношением, образующим группу

Любовь толкает к насилию
Насильник стремится вырвать каплю любви своей жертвы
Ему нужен оргазм жертвы как искра любви
Но его тошнит после оргазма жертвы
Ибо мгновенье разочаровывает своей мимолетностью
Он убивает, ибо любовь должна быть вечной"
Ури Гершович,Смерть стоит за спиной любви,"Смерть стоит за спиной любви
Импотент кончает с собой, не находя любви в себе
Урод готов убивать, не находя любви к себе

Любовь жестока
Старея, любовь превращает старика в урода-импотента
Любовь безумна
Любовь не терпит расчета
Мир возможен лишь по расчету
Любовь не терпит мира
Хочешь мира, убей эту любовь
28 апреля"
Юлий Гуголев,"Нет-нет, сейчас не надо о политике","Нет-нет, сейчас не надо о политике,
ни слова о вине или беде,
ведь мы же не предатели, не нытики,
мы лучше - о вине и о еде.

Не будем о раскаяньи, о мщеньи,
о времени, судьбе и о себе.
Об импорто- давайте замещеньи,
о наших профитролях и фламбе.

Зачем нам помнить города и сёла,
идеи эти пошлы и странны.
В полях заколосилась горгонзола,
и мюнстером пропахло полстраны.

Зачем нам знать, кто выстрелил из Бука,
по чьей вине пошло всё вкривь и вкось,
ведь на тарелке млеет оссобуко,
и так блестит распиленная кость."
Юлий Гуголев,Зачем в любой коряге видеть тело?,"Зачем в любой коряге видеть тело?
Заглядывать зачем под каждый куст, когда вокруг такая страчателла, — и хлеб горяч, и воздух прян и густ.

О, стыд, не выжигай прозреньем взора!
О, совесть, взгляд слезами не тумань!
Роскошны терруары Гай-Кодзора!
Крепка твоя лоза, Шато Тамань!
И это ведь бесспорная удача, какие тут творятся чудеса:
весь мир - тартар, а люди в нём - карпаччо, родная кровяная колбаса.

Какие тут куски ещё дымятся, и пар валит от чьей-то там ноги,
и всюду наше вяленое мясо, и ваши с потрохами пироги."
Люба Макаревская,Ночью читала про ядерный взрыв его последствия,"Ночью читала про ядерный взрыв его последствия

Смотрела
фото
много фото
был человек
и вот
его тень
на ступеньках"
Люба Макаревская,Цитата из статьи:,"Цитата из статьи:
«если вы не умерли
в первые часы
ваша кожа
обугливается»
/Кожа обугливается/"
Люба Макаревская,Был такой,"Был такой
красивый
рассвет
и я могла думать
обо всех
кого люблю

Об их нежных
измученных
лицах

Как мы
встречаемся
только чтобы
пить и плакаться
друг другу"
Люба Макаревская,Смотреть,"Смотреть
друг на друга
слушать
друг друга

И о том
как ты
притянул
меня к себе
во сне

И о том
каким ты
можешь быть
теплым
как стучит
твое сердце
как ты спишь
и как ты
дышишь

В живых
всегда
удивительно
то что
они живые."
Наталия Сивохина,"Ночь коротая, молча сидеть без сна. В душу врастают новые времена,","Ночь коротая, молча сидеть без сна. В душу врастают новые времена,
Грубая речь их, говор их площадной,
Мир их да меч их, выстрела звук больной.
Как это глупо - го́лоса не жалеть.
Трубы мы, трубы, что же ты плачешь, медь?
Сердце искало - кто же там уцелел.
Привкус металла губы мои разъел.
Ложь ли не льётся, правда ли не права?
Спи, моё солнце, рыжая голова."
Евгений Сливкин,ПРОхОЖДЕНИЕ ВОЕННОЙ ТЕХНИКИ,"Орудий самоходная орда.
Под гул моторов двигаются танки.
Рыдает марш: как будто две славянки прощаются друг с другом навсегда."
Евгений Сливкин,Разговор,"Тот эпизод и мне мерещится:
Душа болит за девку эту —
сестру нескладную процентщицы, беременную Лизавету.

Но всё же за убивца Родю нам больней и горше без сомнений. Вот так и мне за нашу Родину!.. Хочу, чтоб встала на колени."
Евгений Сливкин,Кто перо приравнял к штыку,"Кто перо приравнял к штыку
И к железной колючке строку
Я сдаюсь
Я сдаюсь
В землю спать ложусь
Семенами
С именами
Пылью
пыльцой
Прахом
пухом
Стану не языком а ухом
Буду не говорить
Хрипеть
Шепелявить картавить сипеть
Мычать
Молчать
Накую из самоходок
Кастрюль и сковородок
Напеку блинов
Из снов
дочерей
и сынов
28 апреля"
Аля Хайтлина,ШЕСТЬДЕСЯТ ПЯТЫЙ ДЕНЬ,"Весна пролетает по встречке без остановки,
Как будто бы фильм на ускоренной перемотке.
Как так - что выходишь на улицу без штанов,
А ещё вчера надевала под них колготки.

Когда мы встречались ещё до войны, о чём мы
С тобой говорили, и что нам казалось важным,
Пока ещё воздух не стал беспросветно-черным
И одновременно вишнёвым, прозрачным, влажным?

Как будто перед глазами несут картины
Цветущее дерево. Кадр сменяют танки.
Мы даже во сне продолжаем искать квартиры,
Грузить машины, клянчить гуманитарку.

Работать, встречать, рассказывать, плакать, злиться,
Звонить незнакомым, себя ощущать другими.
Чтоб только не видеть новости, то есть лица,
Точнее остатки - дата, топоним, имя.

Под веки вползает рассвет, за окном, стараясь,
Бессмысленный воробей предвещает лето.
- Ох, - думаешь, - ну и кошмар. Для таких стара я.
Потом вспоминаешь. Потом открываешь ленту."
Дмитрий Быков,Проклятая меньшая сестра,"Проклятая меньшая сестра,
Выбравшая волю молодица,
Зеркало к России поднесла,
И Россия, словно приросла,
В это зеркало глядится."
Дмитрий Быков,"Родина Горыни и Днестра, Правая рука твоя, Расея, —","Родина Горыни и Днестра, Правая рука твоя, Расея, —
Зеркало убийцам поднесла,
Как Медузе щит Персея.

Зеркало, предмет на букву Ze ,
Зеркало увечья и безбрачья,
Голова в похмелье и шизе —
Зэкова, овечья и палачья.

И не скажет бывшая сестра,
Наше отраженье тыча в рыло, —
То ли это маска приросла,
То ли так оно и было.

Злее всех вооруженных сил
Зеркало безумья и бессилья:
Мир взглянул - и то заголосил.
Мир вопит. Но не Россия.

Это нам изгойство и вина,
Это мы стыдом пылаем,
А она невинна и темна.
То ли камнем сделалась она,
То ль давно уже была им.

И не может бывшая сестра,
Уступая по масштабу,
Пробудить от каменного сна
Эту каменную бабу.

Щит Афины, чудо ремесла,
К ворогу приблизив до предела,
Зеркало России поднесла.

Но оно не запотело."
Юлий Гуголев,Вот он сперва родился,"Вот он сперва родился. Как им отец гордился. Как над ним мать тряслась. Как же от тех пелёнок до городов спалённых мигом жизнь пронеслась.

Вот бы чуток удачи, всё бы могло иначе выпасть, случиться, быть, так бы сложилось, чтобы спорт, работа, учёба, свадьба, семейный быт,

всё почти образцово, на книжной полке Донцова, рядом Федин с Золя, ну и, куда деваться, фотоальбом на двадцать третье февраля.

Вот он такой с баяном, вот он вернулся пьяным, вот он к воде припал. Вот он уже постарше. Вот он уже на марше. Вот он уже пропал.

Где ты сейчас? В потоке? Кто там в твоём Tik-Toke? Что ж ты, брат, ни гу-гу? Вот он лежит, как ёжик, ни головы, ни ножек, дырочка в правом боку."
Олег Дозлоров,"Я постриг виноград в феврале, было голо, день мрачно глядел, я не думал о будущем зле и в виду ничего не имел.","Я постриг виноград в феврале, было голо, день мрачно глядел, я не думал о будущем зле и в виду ничего не имел.

Так. Сначала обрезал волчки, а потом до седьмого глазка, протирая от капель очки (с неба морось летела, легка).

Ветки мелко порезал, сложил в непрозрачный и прочный пакет, руки вымыл и чаю налил, разогрел мало-мало обед.
...Понемногу теплело, закат начинался все позже - весна. Все пошло с той поры не на лад, хоть весна, нас учили, красна.

Я в апреле, к концу, потерял и надежду, и веру совсем и писать о войне перестал, отвечать собеседникам всем.

Только стриженый мой виноград не фрустрировал от новостей и ответил на «Смерчи» и «Град» легким взрывом зеленых ветвей."
Марина Разбежкина,Из любимых историй,"Знакомый музыкант купил дом в марийской деревне.
Летним утром он шел по улице и думал, что Бах был бы вполне уместен в этих лесах, что он «к лицу» и этой чаще, и этой березе, и этому смешному пацану, выглядывающему из окна.
Было жарко, по лицу музыканта тек пот, мешая до конца погрузиться в высокие переживания.
Вдруг из дома выскочил мальчишка и протянул музыканту большое красивое полотенце.
Музыкант подумал о том, что воспитание традиционных ценностей - одно из самых больших достижений любого народа и жаль, что все это уходит в прошлое.
Он с благодарностью стер пот с лица.
А вот что происходило в той параллельной жизни, которая никогда не слышала Баха.
Вечером на березе повесился местный пьяница Сергей.
Его сняли с дерева и передали полотенце, на котором он висел, шустрому племяннику покойника.
По старому обычаю, который несомненно был частью традиционных ценностей этого древнего народа, полотенце висельника надо всучить первому попавшемуся прохожему, чтобы отвести смерть от дома.
Вот так они и встретились: полотенце и музыкант.
В точке невозврата."
Наталия Сивохина,Мимо хижин и зарослей молодого орешника,"Мимо хижин и зарослей молодого орешника
Они идут, и взрослый насвистывает чуть слышно:
Запомни, самое страшное - убить пересмешника.
Мы всё вчера пропустили, но так и вышло."
Наталия Сивохина,"А зачем - удивляются люди — ну для чего тебе,","А зачем - удивляются люди — ну для чего тебе,
Беречь их, смешных, на разные голоса поющих?
Ты понимаешь - ответит девочка - не важнее прочего,
Мир так велик, но попробуй-ка сам озвучь их.

Эти сказки, эти тайны, детям одним известные.
Кто их спросит у края, что танками перепахан?
Не ложь ли слышна на все каналы окрестные?
Где город лежит одной огромною плахой?

Потом всё смолкнет, они выйдут из погреба тёмного
Ну, как будто все выбрались после шторма на берег.
Пап - сощурится - ты вокруг пальца обвёл меня?
Птица выжила, но в это никто не верит."
Сергей Лейбград,вот усну и начнётся война,"вот усну и начнётся война
вот уснул и война началась

убить или не убить
вот в чем вопрос
убить! убить! -
отвечают семьдесят три процента россиян
опрошенных следователями вциома
можем повторить! -
подхватывают внуки мертвых солдат
задыхающихся в братских могилах
под трубами газпрома"
Сергей Лейбград,и нас тоже,"и нас тоже
рыдающих в собственные подушки
от бессилия и страха
ненависти и отчаяния
беспристрастно назовут
соучастниками и пособниками"
Сергей Лейбград,россия катаракта,"россия катаракта
самка изоляция
облава облако блаженство
юбилеи кобели жалобы жлобов
не заметил как ослеп
гомерический хохот в 2022 аду
взахлёб ел хлеб
хармс василия блаженного
утробный ужас
ютубный эпос
пандемия лорелея
эрос насилия
уголовный секс
смеховая халтура
мы не рабле
рабле не мы
судорога дороги"
